StudyStartDate;StudyEndDate;FirstAuthor;DOI;AdditionalDetails;City;Country;GeographicalRegion;methods;platform;StringencyIndex;NO2_prcnt_change;NO2_prcnt_change_er;NO2_ugm3_Reference_avg;NO2_ugm3_Reference_sd;NO2_ugm3_Lockdown_avg;NO2_ugm3_Lockdown_sd;NOX_prcnt_change;NOX_prcnt_change_er;NOX_ugm3_Reference_avg;NOX_ugm3_Reference_sd;NOX_ugm3_Lockdown_avg;NOX_ugm3_Lockdown_sd;CO_prcnt_change;CO_prcnt_change_er;CO_mgm3_Reference_avg;CO_mgm3_Reference_sd;CO_mgm3_Lockdown_avg;CO_mgm3_Lockdown_sd;PM25_prcnt_change;PM25_prcnt_change_er;PM25_ugm3_Reference_avg;PM25_ugm3_Reference_sd;PM25_ugm3_Lockdown_avg;PM25_ugm3_Lockdown_sd;PM10_prcnt_change;PM10_prcnt_change_er;PM10_ugm3_Reference_avg;PM10_ugm3_Reference_sd;PM10_ugm3_Lockdown_avg;PM10_ugm3_Lockdown_sd;O3_prcnt_change;O3_prcnt_change_er;O3_ugm3_Reference_avg;O3_ugm3_Reference_sd;O3_ugm3_Lockdown_avg;O3_ugm3_Lockdown_sd;SO2_prcnt_change;SO2_prcnt_change_er;SO2_ugm3_Reference_avg;SO2_ugm3_Reference_sd;SO2_ugm3_Lockdown_avg;SO2_ugm3_Lockdown_sd;NH3_prcnt_change;NH3_prcnt_change_er;NH3_ugm3_Reference_avg;NH3_ugm3_Reference_sd;NH3_ugm3_Lockdown_avg;NH3_ugm3_Lockdown_sd;NMVOCS_prcnt_change;NMVOCS_prcnt_change_er;NMVOCS_ugm3_Reference_avg;NMVOCS_ugm3_Reference_sd;NMVOCS_ugm3_Lockdown_avg;NMVOCS_ugm3_Lockdown_sd;AOD_prcnt_change;AOD_prcnt_change_er;AOD_Reference_avg;AOD_Reference_sd;AOD_Lockdown_avg;AOD_Lockdown_sd;BC_prcnt_change;BC_prcnt_change_er;BC_ugm3_Reference_avg;BC_ugm3_Reference_sd;BC_ugm3_Lockdown_avg;BC_ugm3_Lockdown_sd;AQI_prcnt_change;AQI_prcnt_change_er;AQI_Reference_avg;AQI_Reference_sd;AQI_Lockdown_avg;AQI_Lockdown_sd;BCFF_prcnt_change;BCFF_prcnt_change_er;BCFF_ugm3_Reference_avg;BCFF_ugm3_Reference_sd;BCFF_ugm3_Lockdown_avg;BCFF_ugm3_Lockdown_sd;BCWB_prcnt_change;BCWB_prcnt_change_er;BCWB_ugm3_Reference_avg;BCWB_ugm3_Reference_sd;BCWB_ugm3_Lockdown_avg;BCWB_ugm3_Lockdown_sd;NO3_prcnt_change;NO3_prcnt_change_er;NO3_ugm3_Reference_avg;NO3_ugm3_Reference_sd;NO3_ugm3_Lockdown_avg;NO3_ugm3_Lockdown_sd;SO4_prcnt_change;SO4_prcnt_change_er;SO4_ugm3_Reference_avg;SO4_ugm3_Reference_sd;SO4_ugm3_Lockdown_avg;SO4_ugm3_Lockdown_sd;OM_prcnt_change;OM_prcnt_change_er;OM_ugm3_Reference_avg;OM_ugm3_Reference_sd;OM_ugm3_Lockdown_avg;OM_ugm3_Lockdown_sd;PM1_prcnt_change;PM1_prcnt_change_er;PM1_ugm3_Reference_avg;PM1_ugm3_Reference_sd;PM1_ugm3_Lockdown_avg;PM1_ugm3_Lockdown_sd;BBOA_prcnt_change;BBOA_prcnt_change_er;BBOA_ugm3_Reference_avg;BBOA_ugm3_Reference_sd;BBOA_ugm3_Lockdown_avg;BBOA_ugm3_Lockdown_sd;HOA_prcnt_change;HOA_prcnt_change_er;HOA_ugm3_Reference_avg;HOA_ugm3_Reference_sd;HOA_ugm3_Lockdown_avg;HOA_ugm3_Lockdown_sd;OOA_prcnt_change;OOA_prcnt_change_er;OOA_ugm3_Reference_avg;OOA_ugm3_Reference_sd;OOA_ugm3_Lockdown_avg;OOA_ugm3_Lockdown_sd
2020-03-15;2020-04-30;Ordóñez, Carlos;10.1016/j.scitotenv.2020.141322;Netherlands;other;Netherlands;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;76.24;-27.00;4.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.80;4.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-15;2020-04-30;Ordóñez, Carlos;10.1016/j.scitotenv.2020.141322;Poland;other;Poland;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;74.15;-23.70;12.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3.50;8.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-26;2020-04-17;Patel, Hamesh;10.1016/j.scitotenv.2020.141129;Auckland (centURB);Auckland;New Zealand;Oceania;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;96.3;-34.10;;35.70;12.80;23.50;5.70;;;;;;;;;;;;;-17.00;;6.10;4.20;5.10;1.70;-20.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-75.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-26;2020-04-17;Patel, Hamesh;10.1016/j.scitotenv.2020.141129;Auckland (subURB);Auckland;New Zealand;Oceania;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;96.3;-56.90;;9.70;4.70;4.20;3.00;;;;;;;;;;;;;;;;;;;-16.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-55.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-26;2020-04-17;Patel, Hamesh;10.1016/j.scitotenv.2020.141129;Auckland (backURB);Auckland;New Zealand;Oceania;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;96.3;-35.60;;3.60;2.00;2.30;1.60;;;;;;;;;;;;;-8.20;;4.40;1.90;4.00;1.50;-6.60;;;;;;16.70;;33.10;9.00;38.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-04-14;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;NCR;India;South Asia;Direct Comparison to a Reference Period;Satellites;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-36.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-04-14;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;Mumbai;India;South Asia;Direct Comparison to a Reference Period;Satellites;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-16.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-04-14;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;Kolkata;India;South Asia;Direct Comparison to a Reference Period;Satellites;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-19.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-04-14;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;Bengaluru;India;South Asia;Direct Comparison to a Reference Period;Satellites;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-4.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-15;2020-05-03;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;NCR;India;South Asia;Direct Comparison to a Reference Period;Satellites;97.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-24.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-15;2020-05-03;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;Mumbai;India;South Asia;Direct Comparison to a Reference Period;Satellites;97.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-19.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-15;2020-05-03;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;Kolkata;India;South Asia;Direct Comparison to a Reference Period;Satellites;97.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-15;2020-05-03;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;Bengaluru;India;South Asia;Direct Comparison to a Reference Period;Satellites;97.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-27.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-04;2020-05-15;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;NCR;India;South Asia;Direct Comparison to a Reference Period;Satellites;81.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-44.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-04;2020-05-15;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;Mumbai;India;South Asia;Direct Comparison to a Reference Period;Satellites;81.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-15.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-04;2020-05-15;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;Kolkata;India;South Asia;Direct Comparison to a Reference Period;Satellites;81.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-05-04;2020-05-15;Ranjan, Avinash Kumar;10.1016/j.scitotenv.2020.141024;;Bengaluru;India;South Asia;Direct Comparison to a Reference Period;Satellites;81.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-10;2020-04-10;Ropkins, Karl;10.1016/j.scitotenv.2020.142374;urban background;other;UK;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;81.94;-25.62;;;;;;-28.00;;;;;;;;;;;;90.73;;;;;;61.28;;;;;;13.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-04-11;2020-06-30;Ropkins, Karl;10.1016/j.scitotenv.2020.142374;urban background;other;UK;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;81.94;20.61;25.00;;;;;21.27;;;;;;;;;;;;5.51;45.00;;;;;-12.39;;;;;;3.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-25;2020-04-14;Stratoulias, Dimitris;10.1016/j.scitotenv.2020.141320;;Hat Yai;Thailand;Southeast Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;both;72.6;-33.70;;4.58;2.62;3.30;0.83;;;;;;;;;0.12;0.04;0.13;0.04;-21.80;;16.80;6.80;13.10;1.90;-22.90;;;;;;-12.50;;21.87;5.00;19.13;4.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-05-31;Wyche, K. P. (Paul Monks );10.1016/j.scitotenv.2020.142526;Kerbside;other;UK;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;both;72.6;-38.10;;;;;;;;;;;;;;;;;;;;;;;;-12.10;;;;;;12.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-05-31;Wyche, K. P. (Paul Monks );10.1016/j.scitotenv.2020.142526;Urban background;other;UK;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;both;72.6;-13.80;;;;;;;;;;;;;;;;;;6.40;;;;;;-23.50;;;;;;6.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-05-31;Wyche, K. P. (Paul Monks );10.1016/j.scitotenv.2020.142526;Suburban background;other;UK;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;both;72.6;-37.50;;;;;;;;;;;;;;;;;;;;;;;;-10.80;;;;;;15.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-05-31;Wyche, K. P. (Paul Monks );10.1016/j.scitotenv.2020.142526;Rural background;other;UK;Europe;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;both;72.6;-32.10;;;;;;;;;;;;;;;;;;;;;;;;-100.00;;;;;;0.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-17;2020-05-31;Xiang, Jianbang;10.1016/j.scitotenv.2020.141325;Seattle (withouth weather correction);Seattle;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;72.6;-29.00;;;;;;-30.00;;;;;;-17.00;;;;;;;33.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-25.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-17;2020-05-31;Xiang, Jianbang;10.1016/j.scitotenv.2020.141325;Seattle (with weather correction);Seattle;USA;North America;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;72.6;-8.00;7.00;;;;;-8.00;7.00;;;;;-4.00;1.00;;;;;-2.00;1.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6.00;2.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-04;2020-02-18;Yuan, Qi;10.1016/j.scitotenv.2020.141820;Yangtze River Delta;other;China;East Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;76.2;-82.00;;22.20;;12.20;;-83.00;;;;;;-27.00;;1.23;;0.97;;-59.00;;39.00;;24.90;;-54.00;;;;;;125.00;;72.00;;57.90;;-22.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-03-31;Zhang, Qianqian;10.1016/j.scitotenv.2020.142238;East;other;China;East Asia;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Satellites;58.98;-40.50;;;;;;;;;;;;;;;;;;-12.50;;;;;;;;;;;;36.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-19;2020-05-07;Liu, Qian;10.1016/j.scitotenv.2020.141592;;California;USA;North America;Direct Comparison to a Reference Period;Ground-based;58.98;-38.00;;;;;;;;;;;;-49.00;;;;;;-31.00;;;;;;21.00;;;;;;14.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-23;2020-02-29;Liu, Ting;10.1021/acs.estlett.0c00511;Shanghai, Nanjing, Hangzhou, Hefei;other;China;East Asia;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;73.41;-60.50;15.50;;;;;;;;;;;-30.00;16.00;;;;;-42.00;11.00;59.04;;32.44;;;;;;;;59.50;28.50;73.36;;96.00;;-3.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-23;2020-03-15;Liu, Yongchun;10.1016/j.scitotenv.2020.141025;Hebei @ Shijiazhuang University;other;China;East Asia;Direct Comparison to a Reference Period: Meteorology discussed, not quantified;Ground-based;75.57;-60.50;;;;;;-72.20;;;;;;-36.30;;;;;;-29.80;;137.90;85.80;76.70;61.40;;;;;;;260.00;;14.40;;50.00;;-20.60;;;;;;;;;;;;;;;;;;;;;;;;-41.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-02-26;2020-05-09;Ljubenkov, Ignor;10.1080/02772248.2020.1778703;;Zagreb;Croatia;Europe;Direct Comparison to a Reference Period;Ground-based;71.55;-38.00;;;;;;;;;;;;;;;;;;-10.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-01;2020-01-07;Liu, Feng;10.1016/j.scitotenv.2020.142533;597 major cities worldwide;other;other;Global;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;71.55;-30.00;7.00;11.70;;9.04;7.14;;;;;;;-9.00;2.00;6.00;;5.48;11.73;-11.50;4.50;60.00;;53.45;40.17;-17.00;3.00;;;;;18.50;8.50;17.60;;21.68;10.94;-11.00;9.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Agra;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;10.29;;34.21;;37.73;;;;;;;;24.15;;0.60;;0.75;;-29.33;;68.81;;48.63;;;;;;;;40.93;;24.20;;34.10;;73.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Ahmedabad;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-71.34;;75.55;;21.66;;;;;;;;;;;;;;-56.13;;65.58;;28.77;;;;;;;;18.69;;42.30;;50.20;;-54.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Amritsar;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-28.72;;20.44;;14.57;;;;;;;;-10.63;;0.83;;0.74;;-50.15;;53.00;;26.42;;-35.58;;;;;;19.04;;25.22;;30.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Bengaluru;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-16.28;;25.25;;21.14;;;;;;;;-22.81;;1.17;;0.90;;-55.49;;59.93;;26.67;;;;;;;;-17.90;;43.08;;35.37;;157.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Bhiwadi;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-46.94;;52.51;;27.86;;;;;;;;-19.76;;0.76;;0.61;;-51.10;;107.08;;52.36;;-55.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Bhopal;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-50.71;;24.30;;11.98;;;;;;;;57.66;;0.41;;0.65;;-19.22;;45.14;;36.46;;-32.58;;;;;;42.97;;51.93;;74.25;;74.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Bulandshahr;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-51.65;;39.77;;19.23;;;;;;;;-13.94;;1.26;;1.09;;-33.91;;83.42;;55.14;;-35.05;;;;;;12.35;;71.31;;80.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Chennai;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-36.11;;22.21;;14.19;;;;;;;;-9.91;;1.11;;1.00;;-40.40;;49.25;;29.35;;;;;;;;;;;;;;-71.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Delhi;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-84.60;;32.95;;5.07;;;;;;;;52.53;;0.44;;0.67;;-32.87;;76.54;;51.38;;-18.71;;;;;;-64.58;;80.61;;28.55;;-46.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Faridabad;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;;;;;;;;;;;;;-40.00;;1.19;;0.71;;-49.51;;82.67;;41.74;;;;;;;;19.17;;76.22;;90.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Gaya;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-43.24;;21.95;;12.46;;;;;;;;-13.19;;1.07;;0.93;;-31.32;;64.00;;43.96;;;;;;;;124.82;;42.98;;96.63;;12.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Ghaziabad;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-59.51;;68.05;;27.55;;;;;;;;-40.33;;1.35;;0.81;;-47.88;;97.37;;50.75;;-57.75;;;;;;-6.30;;50.92;;47.71;;-46.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Greater Noida;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-70.07;;55.42;;16.58;;;;;;;;24.14;;1.48;;1.83;;-45.70;;78.99;;42.89;;-52.88;;;;;;-8.06;;69.58;;63.97;;-61.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Gurugram;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-31.93;;20.53;;13.98;;;;;;;;-4.93;;0.76;;0.73;;-43.74;;80.26;;45.16;;-53.60;;;;;;-36.00;;49.51;;31.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Guwahati;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-26.97;;15.60;;11.39;;;;;;;;-27.64;;0.65;;0.47;;-0.32;;45.86;;45.71;;2.13;;;;;;-21.46;;44.33;;34.82;;-22.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-24;2020-05-31;Kumari, Sonal;10.4209/aaqr.2020.05.0262;;Howrah;India;South Asia;Direct Comparison to a Reference Period;Ground-based;91.16;-34.32;;15.68;;10.30;;;;;;;;-14.10;;0.53;;0.46;;-49.49;;43.95;;22.20;;-35.82;;;;;;34.72;;35.16;;47.37;;-36.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
